章番号,問題番号,分類名称,問題文,選択肢１,選択肢２,選択肢３,選択肢４,選択肢５,解答番号,解答,解説
SECT002,Q0110,貨幣の機能(2),貨幣の機能と貨幣の保有動機の関係として、直接的な関連性がないものはどれか。,【１】価値保蔵機能と投機的動機,【２】価値尺度としての機能と投機的動機,【３】支払手段としての機能と取引動機,【４】価値保蔵機能と予備的動機,【５】-,2,【２】価値尺度としての機能と投機的動機,正解は選択肢2。#貨幣の保有動機として選択肢４の予備的動機と選択肢１の投機的動機は、貨幣を資産と見ることから生じる。貨幣が資産として見られるのは、価値保蔵機能を有しているからである。選択肢３は貨幣を支払手段として取引に使うということを考えれば当然である。
SECT002,Q0120,マネーサプライの定義,マネーサプライに関して記述した次の各文章のうち、適切でないものはどれか。,【１】ハイパワードマネーとは、民間部門が保有する現金と民間銀行の中央銀行預け金残高の合計である。,【２】マネーサプライに関する基本統計量はM１で、これは市中に流通して銀行以外の民間により所有されている現金通貨のことである。,【３】マネーサプライ統計において、M２はM１に銀行以外の民間部門の定期性預金を加えたものである。,【４】マネーサプライ統計においてM３は広義流動性とは異なる概念である。,【５】-,2,【２】マネーサプライに関する基本統計量はM１で、これは市中に流通して銀行以外の民間により所有されている現金通貨のことである。,正解は選択肢2。#マネーサプライは、民間非金融部門の所有する現金及び預金である。
SECT002,Q0130,信用創造,信用創造の理論によれば、本源的預金が100億円なされたとき、派生預金はいくらになるか。法定準備率は10％とする。,【１】10億円,【２】90億円,【３】100億円,【４】900億円,【５】-,4,【４】900億円,正解は選択肢4。#法定準備率が１０％であって、各銀行は受け入れた預金額について、この法定準備率相当の準備を残して、残り全額を貸し出すということを続けた場合、最終的には本源的預金と派生預金の額は等しくなる。#派生預金＝90／(1−0.9)
SECT002,Q0140,マネーサプライの増減要因(1),通貨の供給について、正しくないものはどれか。,【１】マネーサプライを増やすためにはハイパワードマネーの供給量を増やすのが一般的であるが、ハイパワードマネーを増やさなくても、例えば、法定準備率を引き下げれば、マネーサプライを増やすことができる。,【２】ハイパワードマネーの供給量を増やさなくても、現金通貨に対する選好が弱まれば、アネーサプライは増加する。,【３】貨幣乗数アプローチによると、ハイパワードマネーの供給が完全に外生的になされ、その結果として瞬時にマネーサプライが変化すると過程されている。,【４】マネーサプライの増減は、ハイパワードマネーの多寡を決める中央銀行の金融政策行動と現金と預金の所有比率に関する意思決定を行う民間非金融部門の行動に依存しており、銀行の行動とは直接関係がない。,【５】-,4,【４】マネーサプライの増減は、ハイパワードマネーの多寡を決める中央銀行の金融政策行動と現金と預金の所有比率に関する意思決定を行う民間非金融部門の行動に依存しており、銀行の行動とは直接関係がない。,正解は選択肢4。#選択肢１について、法定準備率の引き下げにより、貨幣乗数の値は増加する。このことは貨幣乗数の式に基づくと明らかである。貨幣乗数の値が増加すれば、ハイパワードマネーの量に変化がなくても、マネーサプライは増加する。#選択肢２について、現金通貨への選好の弱まりは、反対に預金通貨への選好を強めることになるので、預金が増加し、貨幣乗数の値は増加する。その結果、マネーサプライは増加する。#貨幣乗数アプローチによれば、ハイパワードマネーの値は中央銀行によって、いわば外生的に決められ、短期的に既知で一定の貨幣乗数のもとで、その貨幣乗数倍のマネーサプライが供給されるとする。貨幣乗数の値が既知で一定であれば、ハイパワードマネーの多寡をコントロールすることによってマネーサプライのコントロールが可能となる。#マネーサプライの量は、預金の信用創造プロセスにもとづいて考えると自明であるように、銀行自身の貸出行動から大きな影響を受ける。事実わが国の現状に照らせば、銀行の貸出が低迷しているためにマネーサプライが思うように増加しない事態はある。
SECT002,Q0150,マネーサプライ(2),マネーサプライに関して、正しくないものはどれか。,【１】企業が借り入れた資金をすぐ使わないで、銀行に預け入れたままにしておくと、マネーサプライは増加しない。,【２】定期郵便貯金の満期到来による解約資金の市場への流出は、マネーサプライ(M２＋CD)に影響を与える。,【３】中央銀行がハイパワードマネーを供給しても、民間銀行が追加貸出を行わないと、マネーサプライは増加しない。,【４】家計保有の現金や預金が増加すると、マネーサプライは増加する。,【５】-,1,【１】企業が借り入れた資金をすぐ使わないで、銀行に預け入れたままにしておくと、マネーサプライは増加しない。,正解は選択肢1。#中央銀行がハイパワードマネーの供給を増やした後、民間銀行が貸出を増やすことで、信用創造機能が発揮されることになるため、マネーサプライが増えるか否かは、民間銀行の融資の増やし方に依存する。従って、選択肢３は正しく、一方、選択肢１の場合でもマネーサプライは増える。選択肢２については、郵便貯金はM２＋CDに含まれていないため、マネーサプライの各定義間の資金移動により、M２＋CDは影響を受ける。選択肢４については、民間所有の現金及び預金がマネーサプライなので正しい。
SECT002,Q0160,ベースマネーの増減要因,ベースマネーの増減に関して、正しくないものはどれか。,【１】日本銀行が外貨を買うと増加することになる。,【２】国債の買いオペをしたとき増加する。,【３】日本銀行貸出が減ると増加することになる。,【４】政府預金が増えたとき増加する。,【５】-,4,【４】政府預金が増えたとき増加する。,正解は選択肢4。#選択肢１から３までは、いずれも日銀がベースマネーを増やす方法である。特に選択肢１は、最近の市場でドル高維持のための政府による度重なる外国為替市場介入の結果生じている。選択肢４は政府が日銀に預金をすると銀行券が戻って来ることになるので、ベースマネーは減ることになる。
SECT002,Q0170,通貨乗数,ハイパワードマネーがマネーサプライに与える影響度である通貨乗数に関して、正しくないものはどれか。,【１】預金準備の上昇により、低下することになる。,【２】預金残高に対する現金通貨の比率の上昇により、低下することになる。,【３】現金通貨が全く流通していないとすれば、預金準備率の逆数になる。,【４】預金準備率がゼロのときには、１を下回ることになる。,【５】-,4,【４】預金準備率がゼロのときには、１を下回ることになる。,正解は選択肢4。#本問では、貨幣乗数を通貨乗数と読んでおり、貨幣乗数の式に基づいて考える。選択肢１から３はいずれも正しい。選択肢４については、預金準備率がゼロだと通貨乗数は現金預金比率の逆数に１を加えたものと等しく、従って、通貨乗数は１より大きくなる。
SECT002,Q0180,金融政策,金融政策に関して、正しいものはどれか。,【１】最終目標として、マネーサプライや市場金利を上げることができる。,【２】中央銀行が債券・手形の買いオペレーションを行うと、それに見合う額だけハイパワードマネーの供給量が増加する。,【３】中央銀行の運営目標のうち、中央銀行がより直接的に制御可能なものを中間目標と呼ぶ。,【４】中間目標を重視した金融政策運営方法は、４段階アプローチと呼ぶ。,【５】-,2,【２】中央銀行が債券・手形の買いオペレーションを行うと、それに見合う額だけハイパワードマネーの供給量が増加する。,正解は選択肢2。#金融政策の目標は物価の安定と景気の安定である。こうした最終目標を達成するために、政策手段を行使する。政策手段とは貸出操作、公開市場操作、及び準備率操作である。#最終目標実現のための政策手段の実行は中央銀行によってなされる。#政策手段を実施することによって、直ちに最終目標が達成されるわけではない。政策手段の実行に伴う効果の波及経路は複雑で、かつ長いものであり、従って政策目標の実現には時間を要する。#このため、中央銀行はいくつかの経済変数に着目し、政策手段実行による効果の度合いをそれらの諸変数の変動を確かめながら政策を実行する。これらの経済変数は、運営目標と呼ばれる。運営目標のうち、金融政策を行うにあたって、その政策効果の浸透度をよりよく表す指標で、手近にあるものを操作目標と呼び、現在、わが国では無担保翌日物コールレート、アメリカではFFレートがこれに該当する。また最終目標の手前にあるものは中間目標と呼び、マネーサプライ等がこれに該当する。これを示すと#政策手段→操作目標→中間目標→最終目標#となり、こうした考えを２段階アプローチと呼ぶ。
SECT002,Q0190,マネタリスト,金融政策に関して、マネタリストの主張として、正しくないものは次のうちどれか。,【１】金融政策は利子率を重視して行うべきである。,【２】貨幣供給量は長期的な経済成長に見合って増加させるべきである。,【３】金融政策はあらかじめ決められたルールに基づいて実施するべきである。,【４】安定的な金融政策が経済のかく乱を防ぐことになる。,【５】-,1,【１】金融政策は利子率を重視して行うべきである。,正解は選択肢1。#マネタリストによれば、金融政策は貨幣供給量を重視して実施されなければならない。その結果、利子率が不安定に異なる可能性があるのである。また、一般的には、裁量に基づく経済政策は経済をかく乱させるだけであるという認識があり、ルールに基づいた安定的な経済政策の実施こそ望ましいと考える。
SECT002,Q0200,流動性のわな,流動性のわなの状況を記述したものとして、正しいものはどれか。,【１】貨幣に対する需要と、債券に対する需要は表裏一体のものであり、将来の債券価格に対して人々の予想がそれぞれ大きく異なる場合でも、相対的に貨幣に向かう需要が多いときは、貨幣供給量の増加が市場で吸収されてしまい、金利が下がらなくなる。,【２】海外と国内の間に金利差があり、海外の金利が相対的に高いと、貨幣供給量の増加が海外へ流出してしまい、国内の金利が下がらなくなる。,【３】利子率のわずかな変動に対して、貨幣需要量が大きく変動するような経済が前提となっており、結果的に貨幣供給量の変動に対して金利が反応しない状態である。,【４】流動性のわなにおいて、金利が下がらないのは期待インフレ率がマイナスにならないからであり、事実、インフレ期待が生ずると金利は上昇し、一定でなくなる。,【５】-,3,【３】利子率のわずかな変動に対して、貨幣需要量が大きく変動するような経済が前提となっており、結果的に貨幣供給量の変動に対して金利が反応しない状態である。,正解は選択肢3。#選択肢１について、流動性のわなは将来の債券価格に対する人々の予想が均質化しているときに発生するので誤り。#選択肢２は流動性のわなと海外への資本流出とは関連性がないので誤り。#選択肢３はまさに流動性のわなについて述べたものである。#選択肢４について、期待インフレ率はマイナスになる可能性もあるので誤り。
[EOF],,,,,,,,,,,
